phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,2576384,629,2,0,94.7483,4.0869,1.0000,0.1783,0.5251,4.5282,0,0,0,0,0.1194,0.0215,0.0863,4.1455,0.9001
offline_val,2576384,629,2,1,162.6359,3.0435,0.9778,-0.3699,-0.2891,2.7629,0,0,0,0,0.1022,-0.0472,-0.0576,3.0741,-1.3752
offline_val,2576384,629,2,2,37.1605,4.4958,1.0000,0.4919,1.0000,11.1153,0,0,0,0,0.1174,0.0550,0.1545,4.1718,3.2376
offline_val,2576384,629,2,3,122.7845,2.8432,0.5971,-0.3883,-0.3347,3.4499,0,0,0,0,0.0862,-0.0392,-0.0461,2.9158,-0.3996
offline_val,2576384,629,2,4,147.5926,4.7171,1.0000,-0.1158,0.0940,-0.9675,0,0,0,0,0.1201,-0.0055,0.0303,4.8732,-1.1197
offline_val,2576384,629,2,5,65.6084,5.9408,1.0000,0.3476,0.7205,6.7690,0,0,0,0,0.1179,0.0472,0.1353,5.7257,2.8948
offline_val,2576384,629,2,6,90.3951,2.6717,0.5108,-0.3163,-0.0937,-1.5767,0,0,0,0,0.0743,-0.0330,-0.0149,2.7521,0.3596
offline_val,2576384,629,2,7,150.4879,2.7186,0.4595,-0.5263,-0.3681,4.1073,0,0,0,0,0.0646,-0.0541,-0.0615,2.7299,-1.0036
offline_val,2576384,629,2,8,102.0954,3.8637,1.0000,-0.1922,-0.0059,-0.3838,0,0,0,0,0.1201,-0.0172,0.0069,3.9818,0.2962
offline_val,2576384,629,2,9,-1.0000,0.0000,0.0557,0.3642,0.6957,-0.0068,0,0,0,0,0.0190,0.0520,0.1400,3.2856,-3.0953
offline_val,2576384,629,2,10,91.4313,3.1885,1.0000,-0.2420,-0.1201,-1.6380,0,0,0,0,0.1200,-0.0222,-0.0079,3.3122,0.4440
offline_val,2576384,629,2,11,195.0884,1.8134,0.2698,-0.8093,-0.7988,11.4260,0,0,0,0,0.0321,-0.0809,-0.1204,1.6968,-1.4193
offline_val,2576384,629,2,12,132.0508,2.4017,0.4707,-0.4265,-0.3007,3.3553,0,0,0,0,0.0639,-0.0370,-0.0303,2.4536,-0.4704
offline_val,2576384,629,2,13,90.0006,5.3982,1.0000,0.1465,0.4473,3.8284,0,0,0,0,0.1194,0.0220,0.0847,5.4230,1.3653
offline_val,2576384,629,2,14,39.2795,2.1107,0.9230,0.5132,0.9300,10.2563,0,0,0,0,0.0962,0.0533,0.1380,2.0287,1.4827
offline_val,2576384,629,2,15,178.4933,3.4509,0.7594,-0.6187,-0.5532,6.1768,0,0,0,0,0.1016,-0.0567,-0.0621,3.4392,-1.9866
offline_val,2576384,629,2,16,76.3771,2.1021,0.6918,0.1131,0.2843,2.3599,0,0,0,0,0.0828,-0.0122,0.0087,2.1800,0.5670
offline_val,2576384,629,2,17,136.0951,2.6206,0.5948,-0.3072,-0.0307,0.6796,0,0,0,0,0.0754,-0.0348,-0.0124,2.6900,-0.5402
offline_val,2576384,629,2,18,198.2484,4.7137,1.0000,-0.6009,-0.5625,6.6542,0,0,0,0,0.1190,-0.0571,-0.0695,4.6099,-3.4227
offline_val,2576384,629,2,19,113.1166,4.8792,1.0000,-0.0825,0.1219,-0.9031,0,0,0,0,0.1201,0.0002,0.0396,4.9970,0.1525
offline_val,2576384,629,2,20,60.4609,3.6265,1.0000,0.4043,0.9548,9.2923,0,0,0,0,0.1175,0.0514,0.1598,3.4750,2.0108
offline_val,2576384,629,2,21,-1.0000,0.0000,0.0530,0.3651,0.6987,-0.0068,0,0,0,0,0.0196,0.0523,0.1404,1.8255,-1.8094
offline_val,2576384,629,2,22,122.6162,5.0119,1.0000,-0.0169,0.1991,-1.6974,0,0,0,0,0.1200,-0.0025,0.0341,5.1426,-0.2299
offline_val,2576384,629,2,23,52.6779,5.7794,1.0000,0.4192,0.8449,8.4996,0,0,0,0,0.1172,0.0564,0.1557,5.4284,3.4901
offline_val,2576384,629,2,24,52.8630,2.9181,1.0000,0.4247,0.9410,9.4864,0,0,0,0,0.1176,0.0505,0.1534,2.8039,1.7741
offline_val,2576384,629,2,25,69.9341,4.4373,1.0000,0.4003,0.8780,8.2208,0,0,0,0,0.1173,0.0542,0.1587,4.2778,2.1362
offline_val,2576384,629,2,26,90.1366,2.2649,0.2904,-0.3580,-0.2224,-2.8439,0,0,0,0,0.0651,-0.0437,-0.0348,2.3415,0.2483
offline_val,2576384,629,2,27,40.3340,1.8554,0.3100,0.4301,0.8091,9.6589,0,0,0,0,0.0337,0.0455,0.1296,1.7447,1.2731
offline_val,2576384,629,2,28,159.9641,2.8168,0.4644,-0.8505,-0.8000,8.9368,0,0,0,0,0.0657,-0.0762,-0.1056,2.7600,-1.3797
offline_val,2576384,629,2,29,182.3139,3.5470,0.7745,-0.6804,-0.6242,7.1324,0,0,0,0,0.1017,-0.0705,-0.0945,3.4564,-2.2656
offline_val,2576384,629,2,30,72.8838,5.1118,1.0000,0.3670,0.7608,7.0070,0,0,0,0,0.1178,0.0486,0.1395,4.9717,2.2428
offline_val,2576384,629,2,31,182.2999,3.1227,0.4575,-0.6694,-0.7059,8.3805,0,0,0,0,0.0762,-0.0715,-0.1050,3.0092,-2.0346
offline_val,2576384,629,2,32,23.9526,1.8193,0.1051,0.3345,0.6961,9.3520,0,0,0,0,0.0227,0.0506,0.1378,1.6599,1.4892
offline_val,2576384,629,2,33,32.7314,5.7624,1.0000,0.4352,0.9393,10.6436,0,0,0,0,0.0930,0.0559,0.1568,5.2503,4.3358
offline_val,2576384,629,2,34,77.8690,5.8191,1.0000,0.2247,0.5405,4.7871,0,0,0,0,0.1188,0.0348,0.1092,5.7410,2.1482
offline_val,2576384,629,2,35,13.8662,1.9053,0.0958,0.3740,0.7173,10.3798,0,0,0,0,0.0219,0.0521,0.1393,1.7143,1.7039
offline_val,2576384,629,2,36,75.9391,4.8158,1.0000,0.3678,0.7847,7.1713,0,0,0,0,0.1179,0.0482,0.1390,4.7069,2.0041
offline_val,2576384,629,2,37,55.7541,5.0329,1.0000,0.4451,0.9137,9.1083,0,0,0,0,0.1170,0.0581,0.1626,4.7403,2.9655
offline_val,2576384,629,2,38,123.2721,2.3777,0.6281,-0.5367,-0.3566,4.0737,0,0,0,0,0.0676,-0.0615,-0.0707,2.4252,-0.4297
offline_val,2576384,629,2,39,85.4394,3.8278,1.0000,0.1344,0.5255,4.4783,0,0,0,0,0.1191,0.0293,0.1054,3.8456,1.1896
