tick,frame,fps,collect_s,learn_s,episodes,success_rate,fail_rate,timeout_rate,critic_loss,actor_loss,q1,target_q,stddev,replay_size,updates
51150,1636800,26.1,0.715,29.964,5,1.0000,0.0000,0.0000,0.203097,-4.950318,4.94045,4.94096,0.02000,131072,400
51175,1637600,26.1,0.754,29.933,6,1.0000,0.0000,0.0000,0.202912,-4.963659,4.95437,4.95434,0.02000,131072,400
51200,1638400,26.0,0.771,29.947,8,0.8750,0.0000,0.1250,0.197543,-4.955913,4.94763,4.94819,0.02000,131072,400
51225,1639200,26.0,0.845,29.974,10,1.0000,0.0000,0.0000,0.202474,-4.967065,4.95676,4.95681,0.02000,131072,400
51250,1640000,26.0,0.789,29.946,7,1.0000,0.0000,0.0000,0.190442,-4.955185,4.94579,4.94602,0.02000,131072,400
51275,1640800,26.1,0.738,29.935,7,1.0000,0.0000,0.0000,0.195776,-4.950355,4.94146,4.94179,0.02000,131072,400
51300,1641600,26.1,0.761,29.917,7,0.8571,0.0000,0.1429,0.191814,-4.949270,4.94161,4.94171,0.02000,131072,400
51325,1642400,26.1,0.775,29.927,10,0.9000,0.1000,0.0000,0.193029,-4.946684,4.93979,4.93995,0.02000,131072,400
51350,1643200,26.1,0.741,29.936,8,1.0000,0.0000,0.0000,0.195199,-4.958263,4.95185,4.95212,0.02000,131072,400
51375,1644000,26.0,0.804,29.942,12,1.0000,0.0000,0.0000,0.219452,-4.944332,4.93917,4.93912,0.02000,131072,400
51400,1644800,26.0,0.791,29.932,11,1.0000,0.0000,0.0000,0.201787,-4.975019,4.96786,4.96818,0.02000,131072,400
51425,1645600,26.1,0.771,29.936,8,1.0000,0.0000,0.0000,0.198213,-4.960978,4.95531,4.95597,0.02000,131072,400
51450,1646400,26.0,0.824,29.950,9,1.0000,0.0000,0.0000,0.203610,-4.953607,4.94620,4.94652,0.02000,131072,400
51475,1647200,26.1,0.719,29.966,4,1.0000,0.0000,0.0000,0.199294,-4.984024,4.97749,4.97774,0.02000,131072,400
51500,1648000,26.0,0.782,29.984,8,1.0000,0.0000,0.0000,0.189189,-4.996065,4.98986,4.99053,0.02000,131072,400
51525,1648800,26.0,0.796,29.964,12,1.0000,0.0000,0.0000,0.193142,-5.015105,5.01117,5.01127,0.02000,131072,400
51550,1649600,26.0,0.794,29.985,7,1.0000,0.0000,0.0000,0.199234,-4.998526,4.99479,4.99510,0.02000,131072,400
51575,1650400,26.0,0.840,29.967,9,1.0000,0.0000,0.0000,0.200672,-4.981935,4.97817,4.97859,0.02000,131072,400
51600,1651200,25.9,0.842,29.987,11,1.0000,0.0000,0.0000,0.205693,-4.984816,4.98131,4.98144,0.02000,131072,400
51625,1652000,26.1,0.775,29.934,6,1.0000,0.0000,0.0000,0.191199,-4.980450,4.97539,4.97560,0.02000,131072,400
51650,1652800,26.0,0.767,29.981,8,1.0000,0.0000,0.0000,0.202151,-4.979000,4.97686,4.97718,0.02000,131072,400
51675,1653600,26.1,0.768,29.927,7,1.0000,0.0000,0.0000,0.198072,-4.965258,4.96126,4.96170,0.02000,131072,400
51700,1654400,26.1,0.751,29.931,6,1.0000,0.0000,0.0000,0.200029,-4.957243,4.95397,4.95407,0.02000,131072,400
51725,1655200,26.1,0.773,29.932,7,1.0000,0.0000,0.0000,0.202659,-4.970011,4.96568,4.96572,0.02000,131072,400
51750,1656000,25.9,0.843,29.988,9,1.0000,0.0000,0.0000,0.212179,-4.970797,4.96884,4.96879,0.02000,131072,400
51775,1656800,26.0,0.815,29.945,9,1.0000,0.0000,0.0000,0.202647,-4.968707,4.96664,4.96699,0.02000,131072,400
51800,1657600,26.1,0.715,29.943,4,1.0000,0.0000,0.0000,0.202341,-4.955171,4.95445,4.95471,0.02000,131072,400
51825,1658400,26.0,0.882,29.939,11,1.0000,0.0000,0.0000,0.197118,-4.953612,4.95062,4.95057,0.02000,131072,400
51850,1659200,26.0,0.765,29.954,7,1.0000,0.0000,0.0000,0.206572,-4.966709,4.96449,4.96466,0.02000,131072,400
51875,1660000,26.1,0.734,29.929,7,1.0000,0.0000,0.0000,0.203232,-4.977500,4.97420,4.97430,0.02000,131072,400
51900,1660800,26.1,0.787,29.913,10,0.9000,0.0000,0.1000,0.202224,-4.969780,4.96825,4.96846,0.02000,131072,400
51925,1661600,26.1,0.778,29.915,8,1.0000,0.0000,0.0000,0.195656,-4.963177,4.96159,4.96168,0.02000,131072,400
51950,1662400,26.1,0.736,29.930,5,1.0000,0.0000,0.0000,0.198437,-4.974556,4.97242,4.97287,0.02000,131072,400
51975,1663200,26.1,0.767,29.942,8,1.0000,0.0000,0.0000,0.188378,-4.975108,4.97374,4.97391,0.02000,131072,400
52000,1664000,26.0,0.840,29.923,12,0.9167,0.0833,0.0000,0.192734,-4.984483,4.98154,4.98166,0.02000,131072,400
52025,1664800,26.1,0.785,29.913,9,1.0000,0.0000,0.0000,0.201029,-4.999636,4.99566,4.99602,0.02000,131072,400
52050,1665600,26.1,0.773,29.919,6,1.0000,0.0000,0.0000,0.203302,-5.005504,5.00468,5.00458,0.02000,131072,400
52075,1666400,26.1,0.710,29.909,4,1.0000,0.0000,0.0000,0.195593,-4.991851,4.98795,4.98813,0.02000,131072,400
52100,1667200,26.0,0.796,29.946,9,1.0000,0.0000,0.0000,0.195128,-5.005609,5.00418,5.00447,0.02000,131072,400
52125,1668000,26.0,0.874,29.884,13,0.9231,0.0000,0.0769,0.204283,-5.000216,4.99772,4.99781,0.02000,131072,400
52150,1668800,26.1,0.734,29.875,6,1.0000,0.0000,0.0000,0.192115,-5.005475,5.00142,5.00148,0.02000,131072,400
52175,1669600,26.0,0.793,29.947,11,1.0000,0.0000,0.0000,0.195582,-5.009761,5.00759,5.00803,0.02000,131072,400
52200,1670400,26.1,0.726,29.902,5,1.0000,0.0000,0.0000,0.201859,-4.995282,4.99390,4.99368,0.02000,131072,400
52225,1671200,26.1,0.801,29.904,10,1.0000,0.0000,0.0000,0.198507,-4.972689,4.97069,4.97122,0.02000,131072,400
52250,1672000,26.0,0.795,29.926,7,1.0000,0.0000,0.0000,0.208992,-4.963298,4.96169,4.96160,0.02000,131072,400
52275,1672800,26.1,0.771,29.928,6,1.0000,0.0000,0.0000,0.201710,-4.965349,4.96494,4.96510,0.02000,131072,400
52300,1673600,26.0,0.903,29.910,14,1.0000,0.0000,0.0000,0.192114,-4.976744,4.97540,4.97567,0.02000,131072,400
52325,1674400,26.1,0.728,29.917,7,1.0000,0.0000,0.0000,0.198241,-4.989094,4.98727,4.98739,0.02000,131072,400
52350,1675200,26.0,0.810,29.960,12,0.9167,0.0000,0.0833,0.196473,-4.988042,4.98637,4.98683,0.02000,131072,400
52375,1676000,26.0,0.790,29.964,8,1.0000,0.0000,0.0000,0.198206,-5.018700,5.01803,5.01810,0.02000,131072,400
52400,1676800,26.0,0.830,29.918,12,0.9167,0.0000,0.0833,0.198478,-4.986022,4.98486,4.98527,0.02000,131072,400
52425,1677600,26.1,0.751,29.939,5,1.0000,0.0000,0.0000,0.192359,-5.008276,5.00827,5.00810,0.02000,131072,400
52450,1678400,26.0,0.780,29.955,7,1.0000,0.0000,0.0000,0.195747,-4.994754,4.99393,4.99440,0.02000,131072,400
52475,1679200,26.0,0.811,29.945,12,1.0000,0.0000,0.0000,0.194379,-5.030493,5.03077,5.03087,0.02000,131072,400
52500,1680000,26.1,0.732,29.933,7,1.0000,0.0000,0.0000,0.194217,-5.005996,5.00512,5.00543,0.02000,131072,400
52525,1680800,26.0,0.778,29.939,7,1.0000,0.0000,0.0000,0.198027,-4.989722,4.99187,4.99195,0.02000,131072,400
52550,1681600,26.1,0.720,29.950,8,1.0000,0.0000,0.0000,0.195398,-5.002811,5.00268,5.00347,0.02000,131072,400
52575,1682400,26.1,0.803,29.904,9,1.0000,0.0000,0.0000,0.194757,-5.016214,5.01545,5.01562,0.02000,131072,400
52600,1683200,26.1,0.781,29.899,9,1.0000,0.0000,0.0000,0.195120,-4.991806,4.99221,4.99210,0.02000,131072,400
52625,1684000,26.1,0.733,29.889,5,1.0000,0.0000,0.0000,0.190868,-4.998527,4.99874,4.99925,0.02000,131072,400
52650,1684800,26.1,0.790,29.908,8,1.0000,0.0000,0.0000,0.194992,-4.998448,4.99768,4.99719,0.02000,131072,400
52675,1685600,26.0,0.785,29.927,10,1.0000,0.0000,0.0000,0.201420,-4.985513,4.98614,4.98653,0.02000,131072,400
52700,1686400,26.1,0.760,29.921,8,0.7500,0.1250,0.1250,0.197678,-4.990306,4.98918,4.98921,0.02000,131072,400
52725,1687200,26.1,0.776,29.927,9,1.0000,0.0000,0.0000,0.195385,-4.980621,4.97925,4.97964,0.02000,131072,400
52750,1688000,26.0,0.783,29.958,8,1.0000,0.0000,0.0000,0.197912,-4.982680,4.98223,4.98231,0.02000,131072,400
52775,1688800,26.0,0.779,29.938,9,1.0000,0.0000,0.0000,0.201181,-4.975819,4.97548,4.97558,0.02000,131072,400
52800,1689600,26.1,0.779,29.925,7,1.0000,0.0000,0.0000,0.201496,-4.970041,4.96760,4.96800,0.02000,131072,400
52825,1690400,26.2,0.715,29.876,6,1.0000,0.0000,0.0000,0.208962,-4.975077,4.97508,4.97494,0.02000,131072,400
52850,1691200,26.0,0.824,29.922,13,1.0000,0.0000,0.0000,0.206554,-4.974938,4.97388,4.97382,0.02000,131072,400
52875,1692000,26.1,0.773,29.901,7,1.0000,0.0000,0.0000,0.199019,-4.990807,4.98815,4.98859,0.02000,131072,400
52900,1692800,26.1,0.778,29.893,8,1.0000,0.0000,0.0000,0.203034,-4.983189,4.98052,4.98095,0.02000,131072,400
52925,1693600,26.1,0.749,29.916,5,1.0000,0.0000,0.0000,0.206944,-4.997539,4.99530,4.99517,0.02000,131072,400
52950,1694400,26.0,0.767,29.944,8,1.0000,0.0000,0.0000,0.198410,-5.003446,5.00262,5.00267,0.02000,131072,400
52975,1695200,26.0,0.800,29.943,12,1.0000,0.0000,0.0000,0.205307,-5.022430,5.02059,5.02097,0.02000,131072,400
53000,1696000,26.1,0.782,29.916,8,1.0000,0.0000,0.0000,0.212960,-5.024956,5.02461,5.02467,0.02000,131072,400
53025,1696800,26.0,0.846,29.924,10,1.0000,0.0000,0.0000,0.193155,-5.005558,5.00323,5.00371,0.02000,131072,400
53050,1697600,26.0,0.789,29.926,9,1.0000,0.0000,0.0000,0.198044,-5.017653,5.01378,5.01412,0.02000,131072,400
53075,1698400,26.1,0.775,29.923,7,1.0000,0.0000,0.0000,0.196321,-5.008932,5.00687,5.00713,0.02000,131072,400
53100,1699200,26.0,0.821,29.928,9,1.0000,0.0000,0.0000,0.202658,-5.041239,5.03851,5.03911,0.02000,131072,400
53125,1700000,26.0,0.838,29.924,10,1.0000,0.0000,0.0000,0.200881,-5.036463,5.03323,5.03293,0.02000,131072,400
53150,1700800,26.1,0.761,29.913,7,1.0000,0.0000,0.0000,0.202483,-5.048233,5.04505,5.04523,0.02000,131072,400
53175,1701600,26.1,0.785,29.896,9,1.0000,0.0000,0.0000,0.194717,-5.039469,5.03626,5.03653,0.02000,131072,400
53200,1702400,26.1,0.797,29.886,9,1.0000,0.0000,0.0000,0.187057,-5.061882,5.05666,5.05655,0.02000,131072,400
53225,1703200,26.1,0.751,29.896,7,1.0000,0.0000,0.0000,0.197556,-5.062381,5.05825,5.05903,0.02000,131072,400
53250,1704000,26.1,0.736,29.941,6,1.0000,0.0000,0.0000,0.182774,-5.069124,5.06775,5.06759,0.02000,131072,400
53275,1704800,26.0,0.799,29.914,11,1.0000,0.0000,0.0000,0.185539,-5.065623,5.06274,5.06316,0.02000,131072,400
53300,1705600,26.1,0.774,29.931,11,1.0000,0.0000,0.0000,0.190927,-5.078067,5.07666,5.07703,0.02000,131072,400
53325,1706400,26.1,0.780,29.920,8,1.0000,0.0000,0.0000,0.192365,-5.086988,5.08418,5.08414,0.02000,131072,400
53350,1707200,26.1,0.749,29.952,7,1.0000,0.0000,0.0000,0.190392,-5.087525,5.08440,5.08474,0.02000,131072,400
53375,1708000,26.0,0.828,29.930,9,1.0000,0.0000,0.0000,0.194186,-5.074431,5.07151,5.07194,0.02000,131072,400
53400,1708800,26.0,0.788,29.976,8,1.0000,0.0000,0.0000,0.193307,-5.087460,5.08626,5.08636,0.02000,131072,400
53425,1709600,26.0,0.787,29.955,7,1.0000,0.0000,0.0000,0.192446,-5.082454,5.08188,5.08207,0.02000,131072,400
53450,1710400,26.0,0.833,29.940,11,1.0000,0.0000,0.0000,0.186791,-5.091230,5.09240,5.09259,0.02000,131072,400
53475,1711200,26.1,0.760,29.931,10,1.0000,0.0000,0.0000,0.188388,-5.083951,5.08245,5.08279,0.02000,131072,400
53500,1712000,26.0,0.797,29.938,8,1.0000,0.0000,0.0000,0.198392,-5.111739,5.10961,5.10979,0.02000,131072,400
53525,1712800,26.1,0.768,29.881,7,1.0000,0.0000,0.0000,0.187888,-5.116772,5.11434,5.11481,0.02000,131072,400
53550,1713600,26.0,0.785,29.951,12,1.0000,0.0000,0.0000,0.198063,-5.106599,5.10560,5.10518,0.02000,131072,400
53575,1714400,26.0,0.801,29.931,9,1.0000,0.0000,0.0000,0.195318,-5.105985,5.10452,5.10478,0.02000,131072,400
53600,1715200,26.0,0.806,29.921,8,1.0000,0.0000,0.0000,0.197662,-5.118456,5.11791,5.11815,0.02000,131072,400
53625,1716000,26.1,0.791,29.917,10,1.0000,0.0000,0.0000,0.189639,-5.107855,5.10778,5.10803,0.02000,131072,400
53650,1716800,26.0,0.799,29.943,10,1.0000,0.0000,0.0000,0.182691,-5.115311,5.11582,5.11597,0.02000,131072,400
53675,1717600,26.1,0.787,29.898,8,1.0000,0.0000,0.0000,0.195489,-5.106967,5.10800,5.10800,0.02000,131072,400
53700,1718400,26.1,0.754,29.887,8,1.0000,0.0000,0.0000,0.189886,-5.093428,5.09471,5.09507,0.02000,131072,400
53725,1719200,26.1,0.736,29.880,7,1.0000,0.0000,0.0000,0.189458,-5.098595,5.10032,5.10021,0.02000,131072,400
53750,1720000,26.1,0.754,29.891,8,1.0000,0.0000,0.0000,0.191513,-5.089672,5.09081,5.09080,0.02000,131072,400
53775,1720800,26.0,0.815,29.914,13,1.0000,0.0000,0.0000,0.195570,-5.109271,5.11095,5.11152,0.02000,131072,400
53800,1721600,26.0,0.779,29.942,9,1.0000,0.0000,0.0000,0.188843,-5.118799,5.12006,5.12024,0.02000,131072,400
53825,1722400,26.0,0.810,29.947,10,1.0000,0.0000,0.0000,0.191788,-5.105711,5.10600,5.10583,0.02000,131072,400
53850,1723200,26.0,0.797,29.952,11,1.0000,0.0000,0.0000,0.192399,-5.117782,5.11934,5.11957,0.02000,131072,400
53875,1724000,26.0,0.809,29.943,10,1.0000,0.0000,0.0000,0.191268,-5.100594,5.10157,5.10167,0.02000,131072,400
53900,1724800,26.1,0.754,29.925,7,1.0000,0.0000,0.0000,0.196984,-5.080147,5.08141,5.08168,0.02000,131072,400
53925,1725600,26.0,0.862,29.925,14,1.0000,0.0000,0.0000,0.197190,-5.105567,5.10631,5.10649,0.02000,131072,400
53950,1726400,26.1,0.717,29.922,4,1.0000,0.0000,0.0000,0.192079,-5.119668,5.12021,5.12043,0.02000,131072,400
53975,1727200,25.9,0.869,29.960,14,1.0000,0.0000,0.0000,0.187903,-5.128647,5.12856,5.12891,0.02000,131072,400
54000,1728000,26.1,0.725,29.939,7,1.0000,0.0000,0.0000,0.188008,-5.148582,5.14882,5.14936,0.02000,131072,400
54025,1728800,26.1,0.766,29.928,10,0.9000,0.0000,0.1000,0.188383,-5.117182,5.11761,5.11801,0.02000,131072,400
54050,1729600,26.0,0.796,29.936,10,1.0000,0.0000,0.0000,0.193060,-5.110240,5.11134,5.11124,0.02000,131072,400
54075,1730400,26.0,0.862,29.878,12,1.0000,0.0000,0.0000,0.186465,-5.134136,5.13535,5.13537,0.02000,131072,400
54100,1731200,26.1,0.703,29.930,2,1.0000,0.0000,0.0000,0.193649,-5.117146,5.11815,5.11883,0.02000,131072,400
54125,1732000,26.1,0.742,29.912,10,1.0000,0.0000,0.0000,0.191253,-5.099138,5.10127,5.10090,0.02000,131072,400
54150,1732800,26.0,0.815,29.927,9,1.0000,0.0000,0.0000,0.190205,-5.121141,5.12170,5.12215,0.02000,131072,400
54175,1733600,26.0,0.778,29.938,10,1.0000,0.0000,0.0000,0.200374,-5.122912,5.12505,5.12538,0.02000,131072,400
54200,1734400,26.0,0.798,29.918,8,1.0000,0.0000,0.0000,0.186150,-5.109119,5.11067,5.11069,0.02000,131072,400
54225,1735200,26.1,0.785,29.895,8,1.0000,0.0000,0.0000,0.186854,-5.094557,5.09664,5.09654,0.02000,131072,400
54250,1736000,26.0,0.778,29.956,8,1.0000,0.0000,0.0000,0.191952,-5.103870,5.10447,5.10469,0.02000,131072,400
54275,1736800,26.1,0.818,29.883,12,1.0000,0.0000,0.0000,0.188918,-5.093235,5.09531,5.09569,0.02000,131072,400
54300,1737600,26.1,0.778,29.874,8,1.0000,0.0000,0.0000,0.186615,-5.096571,5.09754,5.09784,0.02000,131072,400
54325,1738400,26.0,0.833,29.902,11,1.0000,0.0000,0.0000,0.196801,-5.109758,5.11312,5.11352,0.02000,131072,400
54350,1739200,26.2,0.695,29.880,3,1.0000,0.0000,0.0000,0.191035,-5.118594,5.12179,5.12172,0.02000,131072,400
54375,1740000,26.0,0.787,29.959,12,1.0000,0.0000,0.0000,0.189705,-5.114526,5.11716,5.11717,0.02000,131072,400
54400,1740800,26.0,0.868,29.956,13,1.0000,0.0000,0.0000,0.193097,-5.096818,5.09951,5.09991,0.02000,131072,400
54425,1741600,26.1,0.781,29.912,10,1.0000,0.0000,0.0000,0.187468,-5.110438,5.11299,5.11302,0.02000,131072,400
54450,1742400,26.1,0.740,29.906,6,1.0000,0.0000,0.0000,0.193140,-5.112167,5.11407,5.11414,0.02000,131072,400
54475,1743200,26.1,0.737,29.910,6,1.0000,0.0000,0.0000,0.190097,-5.131040,5.13455,5.13510,0.02000,131072,400
54500,1744000,26.0,0.763,29.951,10,1.0000,0.0000,0.0000,0.185253,-5.127202,5.12975,5.12989,0.02000,131072,400
54525,1744800,26.0,0.814,29.955,10,1.0000,0.0000,0.0000,0.180440,-5.132358,5.13428,5.13429,0.02000,131072,400
54550,1745600,26.1,0.731,29.902,7,1.0000,0.0000,0.0000,0.183064,-5.144479,5.14735,5.14749,0.02000,131072,400
54575,1746400,26.0,0.812,29.939,10,1.0000,0.0000,0.0000,0.187563,-5.140320,5.14342,5.14348,0.02000,131072,400
54600,1747200,26.1,0.755,29.932,7,1.0000,0.0000,0.0000,0.189983,-5.129834,5.13399,5.13418,0.02000,131072,400
54625,1748000,26.0,0.838,29.971,10,1.0000,0.0000,0.0000,0.190134,-5.124071,5.12826,5.12836,0.02000,131072,400
54650,1748800,26.1,0.757,29.943,7,1.0000,0.0000,0.0000,0.196121,-5.121968,5.12652,5.12625,0.02000,131072,400
54675,1749600,26.0,0.833,29.939,10,1.0000,0.0000,0.0000,0.184577,-5.123954,5.12603,5.12626,0.02000,131072,400
54700,1750400,26.0,0.801,29.914,9,1.0000,0.0000,0.0000,0.195164,-5.152958,5.15578,5.15598,0.02000,131072,400
54725,1751200,26.0,0.827,29.935,12,1.0000,0.0000,0.0000,0.190369,-5.125202,5.12903,5.12923,0.02000,131072,400
54750,1752000,26.1,0.760,29.937,6,1.0000,0.0000,0.0000,0.190249,-5.114339,5.11726,5.11690,0.02000,131072,400
54775,1752800,25.9,0.887,29.961,14,1.0000,0.0000,0.0000,0.189422,-5.131249,5.13347,5.13380,0.02000,131072,400
54800,1753600,26.0,0.758,29.959,5,0.8000,0.0000,0.2000,0.190685,-5.107584,5.11006,5.11051,0.02000,131072,400
54825,1754400,26.1,0.753,29.910,6,1.0000,0.0000,0.0000,0.181823,-5.116672,5.11749,5.11799,0.02000,131072,400
54850,1755200,26.0,0.829,29.944,14,1.0000,0.0000,0.0000,0.189855,-5.116695,5.11837,5.11796,0.02000,131072,400
54875,1756000,26.1,0.727,29.943,5,1.0000,0.0000,0.0000,0.189245,-5.122002,5.12390,5.12397,0.02000,131072,400
54900,1756800,26.0,0.843,29.936,11,1.0000,0.0000,0.0000,0.186806,-5.128895,5.12963,5.13015,0.02000,131072,400
54925,1757600,26.1,0.769,29.902,6,1.0000,0.0000,0.0000,0.195974,-5.124892,5.12687,5.12708,0.02000,131072,400
54950,1758400,26.0,0.814,29.955,9,1.0000,0.0000,0.0000,0.185961,-5.132696,5.13179,5.13212,0.02000,131072,400
54975,1759200,26.0,0.813,29.953,8,1.0000,0.0000,0.0000,0.183338,-5.118274,5.12067,5.12064,0.02000,131072,400
55000,1760000,26.1,0.795,29.910,9,1.0000,0.0000,0.0000,0.185569,-5.122739,5.12512,5.12548,0.02000,131072,400
55025,1760800,26.1,0.804,29.901,10,1.0000,0.0000,0.0000,0.189845,-5.142891,5.14550,5.14573,0.02000,131072,400
55050,1761600,26.0,0.836,29.945,10,1.0000,0.0000,0.0000,0.192256,-5.135862,5.13922,5.13928,0.02000,131072,400
55075,1762400,26.1,0.808,29.897,9,1.0000,0.0000,0.0000,0.190754,-5.132952,5.13681,5.13732,0.02000,131072,400
55100,1763200,26.1,0.763,29.935,6,1.0000,0.0000,0.0000,0.190336,-5.107668,5.11067,5.11050,0.02000,131072,400
55125,1764000,26.1,0.725,29.934,3,1.0000,0.0000,0.0000,0.192805,-5.123943,5.12649,5.12709,0.02000,131072,400
55150,1764800,26.1,0.780,29.915,8,1.0000,0.0000,0.0000,0.191539,-5.105184,5.10948,5.10957,0.02000,131072,400
55175,1765600,26.0,0.846,29.895,11,1.0000,0.0000,0.0000,0.190177,-5.095095,5.09774,5.09802,0.02000,131072,400
55200,1766400,26.1,0.776,29.917,8,1.0000,0.0000,0.0000,0.191784,-5.088556,5.09232,5.09207,0.02000,131072,400
55225,1767200,26.1,0.760,29.914,9,1.0000,0.0000,0.0000,0.192032,-5.068935,5.07336,5.07346,0.02000,131072,400
55250,1768000,26.1,0.795,29.909,9,1.0000,0.0000,0.0000,0.192213,-5.066655,5.07296,5.07351,0.02000,131072,400
55275,1768800,26.0,0.778,29.936,7,1.0000,0.0000,0.0000,0.200145,-5.061413,5.06585,5.06593,0.02000,131072,400
55300,1769600,26.0,0.818,29.921,8,1.0000,0.0000,0.0000,0.197143,-5.056417,5.06266,5.06234,0.02000,131072,400
55325,1770400,26.0,0.823,29.957,11,1.0000,0.0000,0.0000,0.204179,-5.067731,5.07164,5.07240,0.02000,131072,400
55350,1771200,26.1,0.731,29.942,7,1.0000,0.0000,0.0000,0.197215,-5.066077,5.06887,5.06883,0.02000,131072,400
55375,1772000,26.1,0.800,29.909,10,0.9000,0.0000,0.1000,0.191972,-5.057663,5.06004,5.06009,0.02000,131072,400
55400,1772800,26.0,0.766,29.962,8,1.0000,0.0000,0.0000,0.199379,-5.074491,5.07779,5.07801,0.02000,131072,400
55425,1773600,26.0,0.827,29.979,8,1.0000,0.0000,0.0000,0.200361,-5.112341,5.11454,5.11490,0.02000,131072,400
55450,1774400,26.0,0.789,29.927,9,1.0000,0.0000,0.0000,0.203427,-5.094635,5.09525,5.09523,0.02000,131072,400
55475,1775200,26.1,0.755,29.950,9,1.0000,0.0000,0.0000,0.197785,-5.070689,5.07379,5.07388,0.02000,131072,400
55500,1776000,26.1,0.755,29.941,5,1.0000,0.0000,0.0000,0.193887,-5.065509,5.06742,5.06744,0.02000,131072,400
55525,1776800,26.0,0.858,29.938,13,1.0000,0.0000,0.0000,0.201037,-5.077329,5.07876,5.07889,0.02000,131072,400
55550,1777600,26.1,0.806,29.890,7,0.8571,0.0000,0.1429,0.192131,-5.064513,5.06633,5.06673,0.02000,131072,400
55575,1778400,26.0,0.784,29.965,12,1.0000,0.0000,0.0000,0.201410,-5.063044,5.06583,5.06582,0.02000,131072,400
55600,1779200,26.1,0.724,29.921,5,1.0000,0.0000,0.0000,0.195264,-5.057813,5.05999,5.06038,0.02000,131072,400
55625,1780000,26.1,0.783,29.926,7,1.0000,0.0000,0.0000,0.198367,-5.072239,5.07536,5.07546,0.02000,131072,400
55650,1780800,26.1,0.784,29.903,8,1.0000,0.0000,0.0000,0.192909,-5.050433,5.05327,5.05386,0.02000,131072,400
55675,1781600,26.0,0.821,29.916,16,1.0000,0.0000,0.0000,0.199036,-5.056900,5.06053,5.05993,0.02000,131072,400
55700,1782400,26.0,0.756,29.968,6,1.0000,0.0000,0.0000,0.200422,-5.024543,5.02832,5.02888,0.02000,131072,400
55725,1783200,26.1,0.756,29.925,5,1.0000,0.0000,0.0000,0.198957,-5.014818,5.01863,5.01890,0.02000,131072,400
55750,1784000,26.0,0.778,29.949,8,1.0000,0.0000,0.0000,0.200812,-5.039537,5.04435,5.04468,0.02000,131072,400
55775,1784800,26.0,0.798,29.933,12,1.0000,0.0000,0.0000,0.201398,-5.048768,5.05220,5.05219,0.02000,131072,400
55800,1785600,26.1,0.779,29.871,6,1.0000,0.0000,0.0000,0.193215,-5.041899,5.04536,5.04537,0.02000,131072,400
55825,1786400,26.2,0.671,29.899,3,1.0000,0.0000,0.0000,0.196185,-5.036785,5.04063,5.04102,0.02000,131072,400
55850,1787200,26.1,0.739,29.906,6,1.0000,0.0000,0.0000,0.208054,-5.040473,5.04347,5.04371,0.02000,131072,400
55875,1788000,26.1,0.753,29.918,8,1.0000,0.0000,0.0000,0.205716,-5.056146,5.05883,5.05882,0.02000,131072,400
55900,1788800,26.1,0.784,29.925,8,1.0000,0.0000,0.0000,0.203588,-5.046714,5.04932,5.04930,0.02000,131072,400
55925,1789600,26.0,0.860,29.963,11,1.0000,0.0000,0.0000,0.204427,-5.031991,5.03330,5.03375,0.02000,131072,400
55950,1790400,26.0,0.788,29.950,7,1.0000,0.0000,0.0000,0.202517,-5.036099,5.03620,5.03620,0.02000,131072,400
55975,1791200,26.1,0.742,29.922,7,1.0000,0.0000,0.0000,0.198277,-5.046905,5.04732,5.04767,0.02000,131072,400
56000,1792000,26.0,0.778,29.949,7,1.0000,0.0000,0.0000,0.208303,-5.069840,5.07146,5.07154,0.02000,131072,400
56025,1792800,26.0,0.821,29.897,10,1.0000,0.0000,0.0000,0.192540,-5.058906,5.06066,5.06087,0.02000,131072,400
56050,1793600,26.1,0.742,29.937,6,1.0000,0.0000,0.0000,0.201716,-5.080928,5.08143,5.08137,0.02000,131072,400
56075,1794400,26.0,0.841,29.957,12,1.0000,0.0000,0.0000,0.202914,-5.089027,5.09057,5.09126,0.02000,131072,400
56100,1795200,26.1,0.748,29.936,6,1.0000,0.0000,0.0000,0.200866,-5.092468,5.09407,5.09411,0.02000,131072,400
56125,1796000,26.0,0.820,29.910,10,1.0000,0.0000,0.0000,0.196546,-5.090329,5.09215,5.09253,0.02000,131072,400
56150,1796800,25.9,0.900,29.937,15,0.9333,0.0000,0.0667,0.203244,-5.105735,5.10714,5.10736,0.02000,131072,400
56175,1797600,26.1,0.763,29.927,6,1.0000,0.0000,0.0000,0.198444,-5.109329,5.11086,5.11094,0.02000,131072,400
56200,1798400,26.1,0.750,29.931,6,1.0000,0.0000,0.0000,0.208149,-5.109121,5.10843,5.10874,0.02000,131072,400
56225,1799200,26.0,0.845,29.926,11,1.0000,0.0000,0.0000,0.203599,-5.128928,5.12835,5.12842,0.02000,131072,400
56250,1800000,26.0,0.754,29.962,6,1.0000,0.0000,0.0000,0.202625,-5.122734,5.12337,5.12399,0.02000,131072,400
56275,1800800,26.0,0.891,29.920,12,1.0000,0.0000,0.0000,0.197264,-5.149145,5.14961,5.14970,0.02000,131072,400
56300,1801600,26.0,0.832,29.913,10,1.0000,0.0000,0.0000,0.201488,-5.146860,5.14835,5.14840,0.02000,131072,400
